0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.0648006,-0.251691512,-0.111619938,0.11043633,-0.241178442,-0.088157292,-0.650436462,-0.262847734,0.795340724,0.415233595,-0.600604382,-0.104734447,-0.85107896,-0.276629038,-0.866197591,0.011464639
0.019933607,-0.431348718,0.114044666,-0.070434421,-0.086217297,-0.211569494,0.065568807,-0.091308906,-0.077451855,0.232165521,-0.097728234,0.360067287,-0.979689191,-0.215155507,-0.075583488,0.012320937
3.029640063,1.338732642,-1.363850416,6.312713869,5.704795863,-0.831697413,2.569275337,-5.490468559,0.480090037,-0.718936593,1.436464529,-0.514712734,1.221873294,1.266153942,-0.77839259,-0.027156214
-0.09186771,-0.207285301,0.052323846,0.021653848,-0.166399908,-0.489699509,-0.36386544,-0.343709073,0.677060327,0.430111778,-0.365630433,-0.046102955,0.009851407,-0.379916498,-0.954953078,0.031004223
0.237715575,-0.753482982,0.129427283,0.236026136,-0.152943021,0.128886929,-0.28322602,0.100213211,0.220433368,-0.198158223,0.578263265,0.266011979,0.685682116,-0.790890086,-0.049681656,0.036909143
0.273779631,-0.04479175,0.37296509,0.058481014,0.112865422,0.427897273,-0.010304362,0.215407171,0.450201216,-0.460057103,-0.014991959,-0.46528269,0.520469731,0.115621155,0.503326477,-0.027288568
0.150277652,-0.264714177,0.39025418,-0.033510788,0.027316511,-0.213613017,-0.291841844,-0.221985295,0.386131584,0.383730932,-0.321452233,-0.128952324,0.361713805,-0.802168707,-0.175352495,0.020662953
0.060674699,-0.548500608,0.202462243,-0.229571793,0.062743966,-0.088585126,0.32503912,0.00747243,-0.731907155,-0.125701384,0.75806532,0.541486699,-0.961588173,-0.196921263,-0.553021582,-0.040306091
-0.07130005,-0.493211441,0.107805783,-0.074166258,-0.376941016,0.096437324,0.487489327,-0.14863948,0.543111354,-0.131754542,0.267946638,-0.223846533,0.176862429,0.809058891,-0.42023168,0.012224127
2.558918813,1.100972294,-1.451322912,5.826175554,5.625039918,-1.635677643,2.612820385,-6.111872095,0.569126419,-0.227078764,1.474383618,0.817983181,0.429925043,0.640405439,-1.412538794,0.02398764
0.317580544,-0.227417933,-0.242249732,0.372199545,-0.439147499,0.297523577,-0.628487669,-0.224881863,0.667517966,-0.430366416,-0.59946484,0.586344449,1.089786715,-0.657940775,-0.394194768,0.035438711
0.721143378,-1.008589342,1.032305524,-0.00965824,0.046156673,0.367580059,0.404526525,-0.419508456,-0.064599016,0.290021431,-0.126995312,-1.104311529,0.937383465,-0.215225552,0.39152391,0.026962467
-0.107975159,-0.067669141,-0.115452886,0.051074323,-0.049017196,0.386264233,-0.720259069,0.189356689,0.466132378,0.4952318,-0.077532271,-0.124488011,0.163052581,-0.155544248,-0.570683752,0.027576544
-0.166079616,-0.100221509,0.025534286,-0.159230928,-0.155584654,-0.655917602,0.403031458,-0.393521135,0.539864183,0.207118527,-0.440546227,-0.223174981,0.60996,-1.14452964,-0.602559528,0.035667977
-0.109460235,-0.077228891,0.232295817,0.317756907,-0.348361357,-1.313632836,0.428381665,0.226637998,-0.562363336,0.798186229,0.478605141,-0.302059215,-1.812119253,-0.237449041,-0.378923328,0.021055362
-0.115962518,-0.448183742,0.10068484,0.138623399,0.225876071,0.488994527,-0.21732713,0.691624955,-0.099194288,0.528500031,0.472433867,-0.061353052,1.266905279,-0.178102141,-0.212391757,0.031281632
-0.492781571,0.490493395,-0.120194927,-0.460492425,-0.236302713,-0.501847732,1.106079295,-0.438218695,-0.042299415,-0.151947096,-0.343484209,0.387452621,-0.906692526,0.70972876,-0.676265873,-0.000320302
0.31719137,-0.735740026,0.38411958,0.222732655,0.060121935,0.480070704,-0.160293435,0.263666194,-0.465020332,-0.059601617,0.484813342,0.231483141,0.630692139,0.009593672,-0.04559509,0.039314487
0.02929266,-0.041800122,0.453275431,-0.208778201,0.162626658,-0.390329876,0.117030946,-0.194886982,0.25196553,0.405078878,-0.395846477,-0.295711583,-0.521053017,-0.634723594,0.300712873,-0.004991819
0.042583196,-0.10883167,0.126266434,0.066969959,-0.03912308,-0.028383631,-0.008422215,0.065124828,-0.194028036,0.098443826,-0.046998892,0.59106022,-0.034852671,0.319897507,-0.193947633,0.040228869
-0.079777433,0.347688836,-0.211158408,1.361151796,0.352634227,1.787574975,-0.455584832,0.814016662,-0.107468723,0.157023195,0.425637384,-1.130169451,-0.19725285,-0.150336526,-1.185954069,0.017293479
-0.241467106,-0.085341624,0.282326212,-0.194572666,-0.146292838,-0.764454742,0.828546763,-0.386934444,-0.089126053,0.433745638,-0.713453709,-0.050151581,-0.465348979,-0.237548929,-0.233323036,0.032096689
0.296447747,-0.497347316,0.950933935,0.280135398,0.032725373,-2.129672946,-0.044776124,0.806252915,-1.340990156,2.062861478,2.008786063,-1.41015835,-2.645946332,-1.463048506,-0.245342205,0.006909816
-0.431024545,0.152373146,-0.187787943,-0.851827578,0.341234223,0.048268947,0.800725987,0.010355,-0.959001971,0.260652799,0.256575682,0.038488388,1.203645425,1.316316117,-1.303777146,0.007885385
-0.217275169,-0.456244616,-0.068341375,0.025306797,0.10766119,-0.019072455,-0.340699506,0.398661113,0.210128433,0.68869595,0.35588233,-0.268598961,-0.029971495,-0.266960357,-0.712327662,0.013342046
-0.029417586,-0.444436481,0.116266662,-0.056575021,0.178767335,0.413278489,-0.291775628,0.449212343,-0.110771474,0.500238616,0.375886436,-0.259657819,0.3297765,-0.259578018,-0.392068077,0.02259616
0.172652208,0.278702669,0.144763114,0.141819099,-0.328599754,0.067451373,-0.174576057,-0.447285462,-0.174605618,-0.480915728,-0.544380523,0.533361381,0.274807807,0.887227861,0.132269457,0.002254153
-0.106031562,0.264454264,0.212559158,-0.427498093,0.243040853,-0.31222602,0.132484743,-0.118574183,0.958744745,0.364613321,-0.421428007,-0.588673779,0.191399445,-1.09383627,0.419591762,-0.046827521
0.16229981,-0.104649006,0.251290274,0.128226378,0.207587304,0.138183707,-0.732809132,0.440311572,-0.156794821,0.496973875,-0.051160241,-0.131681257,-0.14037763,0.033379101,-0.343013999,0.018639176
-0.149237887,0.153981539,0.014564555,-0.272208035,-0.33858879,0.297157994,0.34871399,-0.253938977,0.06766928,0.064833528,-0.001959053,-0.171757798,0.614781385,0.660801255,-0.392152796,0.052756203
-0.039196207,-0.251857745,0.159944698,-0.01134241,-0.062937748,-0.298512017,0.282281887,-0.300768835,0.283854266,0.137438957,-0.364002604,0.455211884,0.609482072,-0.553973863,-0.018353278,0.025795281
-0.036230677,-0.218473626,-0.141020416,0.303072761,-0.084302825,0.211120074,-0.666264718,0.330416121,0.531329918,0.47500935,0.507225708,0.053881974,0.930831578,-0.433789516,-0.341933667,0.070808965
0.574044737,-0.742770624,0.563366339,0.304188185,-0.009727289,0.604396758,-0.484585745,-0.392176042,0.117096541,-1.301414637,0.531800017,0.84835199,0.093882518,0.179333865,0.769592096,-0.021739987
-0.485337655,-0.047631013,0.105923719,-0.332686269,-0.174428004,-0.854523908,0.487556768,-0.478061114,0.178881838,0.791000646,0.749754555,-0.260831322,0.580803862,-0.508759443,-1.108244927,0.059510648
-0.140454964,0.253482786,0.077351903,-0.196862248,0.083175117,-0.062559152,0.208449615,0.337390935,-0.424542796,0.242455002,0.142292112,0.242602102,0.036887574,0.368157298,-0.239475384,0.005910048
0.204861027,-0.33979324,0.322414353,0.23958769,0.24717195,0.317410951,-0.576419367,0.443262912,-0.664663869,0.259005314,0.718684867,0.017647054,-0.372233256,-0.239657992,-0.44183885,-0.043548621
-0.37796021,0.038695587,-0.155194859,0.074625348,-0.583049726,-1.031519353,0.590991686,-0.760548476,0.686535629,-0.0004699,-0.241321426,0.239991221,-0.351765585,-0.322674968,-0.532650116,0.056763565
-0.08481147,-0.299584566,-0.301013484,0.326073978,-0.06473822,0.84430875,-0.682708788,0.493702246,0.710625609,0.068672828,0.073593947,0.412807417,2.038972204,0.328381108,-0.469038764,0.056925444
-0.224538518,-0.354402064,0.103255696,-0.306855329,-0.163375923,-0.195060772,0.378529835,-0.297037576,-0.321780909,0.341573278,0.592430081,0.645002101,-0.152471569,-0.738189297,-0.152285531,0.042535055
-0.197775093,-0.054878423,-0.066058342,-0.08114383,-0.05625321,0.249768314,-0.561985889,0.253957082,0.046769387,0.770281717,0.650500042,-0.308945035,1.325252683,0.22107383,-1.02863117,0.075221784
0.094503759,-0.194261897,0.097257428,-0.107934861,0.07251215,0.931174726,-0.221522663,0.329074501,-0.31944997,0.028646529,0.182512701,0.126889701,0.6335304,-0.019521108,0.14966775,-0.059161908
-0.703414527,-2.7677686,-0.165395167,-0.050275836,0.757362914,-0.52064645,-0.039938794,-0.407084036,-2.022493617,-1.942949486,-1.045838386,-0.756114519,-2.013218824,-2.053390096,-2.003574043,0.051789019
0.510735033,-0.475862794,0.415548904,0.583381008,0.08380818,1.083450751,0.098301962,0.199595778,-0.124753819,-1.004824929,0.173715717,-0.657195655,1.796343288,-1.645331635,1.254647017,-0.035086042
-0.513832169,0.361202083,-0.459142566,-0.247558044,-0.416726681,-0.982977078,-0.248142996,-0.650883961,1.113257984,0.781779038,-0.624322898,-0.01663061,-1.515762107,-0.15360726,-1.466621724,0.043621423
0.099973181,-0.388172479,0.433177161,0.283476099,-0.326839851,-0.516968836,0.30438353,-0.415916308,-0.602175919,-0.982690667,0.429137813,0.897994429,-0.404411246,-0.463442087,0.096737747,0.015609171
0.023776893,0.27983182,0.218883662,0.03719858,-0.155088524,-0.246880712,-0.12168007,-0.134109541,0.306377456,0.242833193,-0.420820058,-0.015059847,0.05508188,0.408274787,0.037509964,0.010098973
0.1628487,0.016706508,-0.435216375,2.646287324,-0.827981578,-1.592867097,-4.805753041,1.109375576,4.459099155,-0.448206079,2.104665514,0.699372664,-2.293629367,3.14674999,3.582390084,0.068078429
1.008694189,0.002660402,0.847185623,-0.123005878,0.032306061,0.233294943,-0.55082817,-0.332817261,-1.218464294,-1.140507573,-0.349048414,-1.335727784,1.354750508,1.245249583,-0.265669561,0.04873843
0.020695471,-0.145207242,0.097635194,0.026858104,-0.015255392,0.119781878,-0.644848857,0.16596604,0.866693628,0.578411838,-0.115218084,-0.83931083,0.819360514,-0.117343024,-0.357440111,0.009035526
0.14699732,0.223107223,0.379662683,-0.313275016,0.294308704,0.132502354,-0.527112006,0.150180142,-0.165880714,0.565666574,0.34598032,-0.616894379,-0.346209665,-0.472862201,-0.535272934,-0.019005643
0.170044954,-0.440974755,0.292293373,-0.03674843,-0.212210174,-0.583542156,0.206765919,-0.564028706,-0.154543574,-1.269848146,0.228971436,1.01115345,-0.200567902,0.286791475,0.20973597,0.038680395
0.217407968,0.291832889,0.257459425,-0.027693387,0.357043502,0.290664183,-0.95679268,0.635407701,-0.438576,0.07275266,0.83931523,-1.120348752,0.775673123,-0.010378557,-0.310332111,-0.011683381
1.603268117,0.48114625,0.366756163,0.191993964,0.272369317,-0.645639888,0.306598575,2.228302769,-3.38151739,1.111430934,0.906811798,-1.33873634,-1.587918762,-0.440450325,-0.225200631,-0.15758607
1.975184291,-1.183590644,1.903388927,0.708513802,-0.871373047,2.941929167,-0.299379025,-1.279803438,-1.257551665,-0.345253514,-0.427702068,-3.111437911,0.770659365,1.770972452,-0.922285714,0.060526299
0.282690204,0.017498883,0.199963989,2.381197645,-0.792487301,-1.807323519,-3.449603462,0.823422542,3.566575054,-0.171963372,1.023622633,-0.403850207,-1.901866537,2.429283001,3.157050206,0.077233408
-0.619508367,0.168986704,-0.380549925,-0.559172829,0.096498466,-0.083816065,-0.065052016,0.410022775,-0.162162929,1.319692192,0.888100258,0.378768469,0.310443555,1.312547517,-1.315266292,0.057444072
0.499768768,-0.788645827,0.520917951,-0.906194209,0.041959227,-0.464044683,0.090838726,-1.022579137,0.836989011,-0.927306193,2.007546025,0.844935819,-0.296311572,0.726576954,1.333512871,0.054843528
-0.019960901,-0.084510651,-0.156302719,0.079481394,0.036276574,0.534826964,-1.318338141,0.469757148,1.350827014,1.27734563,0.581675151,-0.616763472,1.937779596,-0.609615431,-0.853325511,0.040190831
0.130125496,0.250649857,-0.102187906,-0.123127821,0.219408348,0.568638988,-0.672887027,0.404864832,-0.195781279,-0.654252032,0.188603355,0.172041291,0.516487618,0.522865915,-0.09954973,-0.032815091
0.142066244,-0.656773273,0.509257662,-0.215213424,-0.002471487,0.349105079,0.442715142,0.023246873,0.295381507,0.442165467,0.884152232,-0.023316113,0.782589096,0.119208499,-0.087101016,0.038060601
0.075190345,-0.317810897,0.124954933,-0.106082733,0.203584991,0.670956801,-0.879537599,0.441575716,0.103162218,0.920035575,0.564098728,-0.488965058,1.45731741,0.180770241,-0.605333448,0.037241816
-0.274916695,0.610386781,-0.157295029,-0.399104893,-0.056407503,-0.221162863,-0.019477094,-0.297221136,0.68997649,0.180110193,-0.317210549,0.297506475,0.547431837,-0.230422958,-0.802277334,-0.025287466
0.052544317,-0.625481103,0.21513967,0.09235817,-0.452595589,-0.520705242,0.265453379,-0.619645351,0.735702357,-0.172237108,0.138025554,0.070353578,-0.184213539,0.116368339,-0.140957288,0.05300824
0.42667634,0.234501804,0.555506086,-0.063988809,0.366898952,-0.195726402,-0.962930414,0.619541456,-0.397374024,0.619605638,0.983750401,-1.736078152,-0.513515577,-0.659740128,-0.173806918,-0.032570815
0.407331765,-0.772383106,0.454569119,0.056304955,0.18813128,0.397338321,-0.779327905,0.08233925,0.3294364,0.391979173,0.299052532,-0.368483948,0.605317477,-0.67723312,-0.149044392,-0.006273778
0.452435603,0.299990851,0.523309363,-0.108240885,0.170667521,0.847924927,0.55529127,0.442373229,0.601378325,0.033534692,0.33184581,-0.083675737,1.684944437,2.024196746,1.310418374,-0.028967267
-0.119567107,-0.920058634,0.290799503,-0.11800624,-0.018116523,-0.671462196,0.329579478,-0.47314539,0.196775339,0.680913061,-0.012408017,0.056168359,0.179612696,-0.893525704,-0.900127201,0.060661767
0.32267658,-0.038217833,0.010899012,0.079456287,0.181902123,1.039197811,-1.582433258,0.847425731,0.138545999,0.932164812,1.348881115,0.031551311,2.22717499,-0.115604198,-1.358479354,0.018882473
0.30113563,-1.355135459,0.72333703,-0.335239486,-0.249003132,-0.434025343,-0.691263456,-0.461018199,1.279452161,-2.321949302,0.901306055,2.187214317,-0.18433596,-0.07021574,1.391749481,0.0562328
-0.29865939,-0.159662371,-0.000166413,-0.392363293,0.285426425,0.868853641,-0.279657608,0.518244297,0.347389322,0.32131812,1.077974039,-0.181971814,0.827867306,-2.416981866,-1.71311561,-0.052244823
0.400783945,0.036591613,0.230119599,0.171898941,0.13519672,0.892266339,-0.760873282,0.425631146,0.38615148,0.230179323,0.813719457,-0.041139511,1.503688444,-0.224592168,-0.650566571,-0.020313063
0.561889418,-0.041925465,0.434171958,0.868347498,-0.836869472,-0.190122574,-0.372709829,-0.675198515,0.296980159,-1.584648772,0.034262769,0.175096532,0.616751647,-0.511606636,0.514144581,0.092323812
0.048586903,1.132555091,-0.611039839,-1.236882894,0.427466589,0.396829763,-0.593339968,-0.574823409,1.642364274,-0.107861033,-1.317762089,1.071032815,0.507863509,-0.07392093,-0.368997618,-0.031279977
0.149620473,0.081986396,0.185812898,0.584707467,-0.48780412,-0.200082901,-0.134882277,0.20818379,-0.067222173,-0.166732157,-0.388880253,-1.249718457,-2.895200153,0.183787298,-0.44831699,-0.022158698
0.962030684,-0.094406957,0.844569081,0.497182146,-0.205321717,0.240560431,-1.343841688,0.147866037,0.561572169,-1.772131405,-0.453360372,0.79303862,0.178806056,0.211679035,1.460011549,0.023651631
-0.150999799,-0.14211501,-0.039775571,-0.368746205,-0.251918793,0.095195873,0.192443592,-0.524436531,0.522189171,-0.141633116,-0.073817502,1.10158433,0.391038841,-0.607019195,-0.231347243,-0.016476253
-0.331774987,-0.479092816,0.070680709,-0.257158627,-0.321616596,-0.658565204,0.064046148,-0.524586283,0.49462071,1.381116185,0.152465247,0.144868665,0.191236874,-0.606525115,-1.167931906,0.058928158
0.090817058,0.024554511,0.347647668,-0.422458411,-0.135396541,0.6408045,0.560610571,0.04613669,-0.438552061,-1.950455684,0.040120565,1.246929585,0.138339403,0.681724043,0.729526107,-0.054966292
-0.173687149,-0.573477761,0.154676181,-0.187121212,-0.243852335,0.075046905,1.026770734,-0.514197535,0.779487433,-0.388149644,0.531383325,1.12036672,0.400222911,-1.156130812,0.995273317,-0.004961785
0.22065138,1.032416353,-0.016994848,-0.539170885,0.844317265,1.915409539,-0.415713383,0.428154118,-0.229034913,-1.150327094,-1.535625477,0.188030104,1.760571019,0.694748029,0.432106285,-0.083456134
0.568716228,0.72252592,1.155764795,1.108406956,-0.448222877,0.949650448,0.821254536,-0.392775058,-1.535645806,-2.809354433,-1.506782038,0.381883642,-0.226897855,0.657643274,2.625285272,0.004045193
-0.268864143,0.489623534,0.613076907,-0.944770616,-0.005046772,-1.402377095,0.615184725,-0.996391828,0.320663363,1.471676367,-0.979288941,0.110240563,0.536896504,-1.133282624,-0.339909207,0.034050247
-0.097659663,1.259158744,-0.368919614,-1.145697099,0.8927546,1.664735924,0.125138193,-0.016106517,-0.272593754,-0.631655827,-2.491992298,1.79005843,1.670202867,0.455023279,0.238369241,-0.09683109
0.166177218,-0.810443286,0.011558372,-1.149724557,-0.443167789,-0.559093011,-0.118576852,-0.400077647,1.16460795,-1.656164499,0.820689895,1.139757864,-1.146257075,0.450787363,2.246346582,-0.066358544
0.239978488,-1.061652378,0.150211456,-0.545823019,-0.29096391,-0.061555247,0.200915864,-1.052495643,1.471379641,1.534207795,0.543189823,0.349584869,0.255247737,-0.190830976,1.626741186,0.074007011
